station,lat,lon,n,date_min,date_max
21FLDOH_WQX-FLAGLER103,29.636727001,-81.198923,483,2010-01-05,2025-12-16
21FLDOH_WQX-FLAGLER106,29.439677701,-81.107762,482,2010-01-05,2025-12-16
21FLDOH_WQX-FLAGLER105,29.479298501,-81.125891,482,2010-01-05,2025-12-16
21FLDOH_WQX-FLAGLER104,29.551094001,-81.161555,482,2010-01-05,2025-12-16
21FLDOH_WQX-FRANKLIN110,29.829054501,-84.692736,479,2010-01-05,2025-10-21
21FLDOH_WQX-FRANKLIN111,29.898935918,-84.345499363,475,2010-01-05,2025-11-03
21FLDOH_WQX-VOLUSIA285,29.228214301,-81.006212,470,2010-01-05,2020-09-14
21FLDOH_WQX-BAY5,30.182949301,-85.819842,469,2010-01-04,2025-10-27
21FLDOH_WQX-BAY2,30.238527801,-85.92479,466,2010-01-04,2025-11-03
21FLDOH_WQX-FRANKLIN108,29.661603444,-84.862912376,462,2010-01-05,2025-10-21
21FLDOH_WQX-ESCAMBIA93,30.310775001,-87.416864,462,2010-01-04,2025-10-20
21FLDOH_WQX-BAY3,30.214901101,-85.877969,461,2010-01-04,2025-10-30
21FLDOH_WQX-ESCAMBIA99,30.335252872,-87.141102439,458,2010-01-05,2025-10-20
21FLDOH_WQX-GULF114,29.902900701,-85.366611,456,2010-01-04,2025-10-06
21FLDOH_WQX-SANTA ROSA333,30.379305101,-86.864099,455,2010-01-04,2025-10-28
21FLDOH_WQX-BAY4,30.200405201,-85.850635,454,2010-01-04,2025-10-27
21FLDOH_WQX-SANTA ROSA364,30.372280601,-86.913514,452,2010-01-04,2025-10-28
21FLDOH_WQX-BAY7,30.137045301,-85.750414,452,2010-01-04,2025-10-27
21FLDOH_WQX-BAY6,30.158240101,-85.778936,452,2010-01-04,2025-11-03
21FLDOH_WQX-GULF112,29.924728501,-85.388214,449,2010-01-04,2025-10-06
21FLDOH_WQX-ESCAMBIA348,30.324829001,-87.180508,445,2010-01-05,2025-10-20
21FLDOH_WQX-BREVARD16,28.367949101,-80.602071,444,2010-01-04,2025-10-01
21FLDOH_WQX-ESCAMBIA96,30.404045875,-87.260758568,441,2010-01-04,2024-08-12
21FLDOH_WQX-ESCAMBIA90,30.330461286,-87.142019755,440,2010-01-05,2025-10-20
21FLDOH_WQX-ESCAMBIA89,30.380878001,-87.282239,438,2010-01-04,2025-05-05
21FLDOH_WQX-ESCAMBIA87,30.347453001,-87.055841,437,2010-01-05,2025-10-20
21FLDOH_WQX-WAKULLA297,30.057658701,-84.290454,435,2010-01-05,2025-10-20
21FLDOH_WQX-NASSAU190,30.544488701,-81.441265,435,2010-01-13,2025-10-22
21FLDOH_WQX-VOLUSIA295,29.097263001,-80.935358,434,2010-01-05,2020-09-14
21FLDOH_WQX-NASSAU188,30.598955201,-81.442756,433,2010-01-13,2025-10-22
21FLDOH_WQX-NASSAU322,30.573843801,-81.443644,433,2010-01-13,2025-10-22
21FLDOH_WQX-PASCO219,28.362827601,-82.709623,432,2010-01-11,2025-10-20
21FLDOH_WQX-NASSAU187,30.667403601,-81.430691,432,2010-01-13,2025-10-22
21FLDOH_WQX-BREVARD15,28.407111101,-80.589138,432,2010-01-04,2025-09-29
21FLDOH_WQX-NASSAU186,30.681521101,-81.428839,431,2010-01-13,2025-10-22
